Name,Image_URL
Twinblade Slasher,https://cards.scryfall.io/normal/front/0/0/0092d7a0-bd00-45e5-a052-c0a9d970bc2e.jpg?1562895101
Beastmaster Ascension,https://cards.scryfall.io/normal/front/0/0/009521db-a4e5-43d7-9ef0-710c69a4f797.jpg?1561930380
Gemrazer,https://cards.scryfall.io/normal/front/0/0/0095245c-a30e-4e2a-88c9-632c678e9f03.jpg?1591227650
Nezumi Cutthroat,https://cards.scryfall.io/normal/front/0/0/0095c374-5edf-41c2-b597-f6e18b348170.jpg?1683246888
Zealous Persecution,https://cards.scryfall.io/normal/front/0/0/00963993-ff4d-4cc6-a7e0-ed8adac40bfd.jpg?1562895154
"Lady Zhurong, Warrior Queen",https://cards.scryfall.io/normal/front/0/0/009661e7-c704-43a1-82e3-7da0b609844e.jpg?1562255446
Forgehammer Centurion // Forgehammer Centurion,
Hunting Wilds,https://cards.scryfall.io/normal/front/0/0/0097101d-e63d-4785-8c68-5d2fca3ded78.jpg?1592710936
Ethereal Grasp,https://cards.scryfall.io/normal/front/0/0/00972d59-1d92-4db2-8d05-2d1dbde46ab0.jpg?1630243987
Grim Wanderer,https://cards.scryfall.io/normal/front/0/0/00989da2-ccbe-449b-b4e2-60e020e82803.jpg?1681000112
Manabarbs,https://cards.scryfall.io/normal/front/0/0/009b1aff-a8c7-4032-ab29-a77c94c5af59.jpg?1562542876
Incandescent Aria,https://cards.scryfall.io/normal/front/0/0/009ba3d1-c1bf-4dad-b7b2-3799399534b0.jpg?1675618565
Goblin Gardener,https://cards.scryfall.io/normal/front/0/0/009c1788-a3ab-41cb-8f9a-d220c376953b.jpg?1675830353
Temur Charm,https://cards.scryfall.io/normal/front/0/0/009c5aac-194f-4b95-8f69-cc74aa15c3a5.jpg?1591321473
Necrotic Hex,https://cards.scryfall.io/normal/front/0/0/009d2fb8-6144-46d9-9085-26232c174109.jpg?1608909836
Reconnaissance Mission,https://cards.scryfall.io/normal/front/0/0/009f7603-a6a3-461b-bc73-810db1ab2898.jpg?1673309920
Wasteful Harvest,https://cards.scryfall.io/normal/front/0/0/00a0c819-36d1-442b-bec5-e6df58a122c0.jpg?1674421668
Hellion,https://cards.scryfall.io/normal/front/0/0/00a1209e-c4c3-4250-ad36-ef451f5e34cd.jpg?1562701871
Inventor's Goggles,https://cards.scryfall.io/normal/front/0/0/00a26fdf-fdce-4939-8c6a-c9dff623072f.jpg?1576383234
Blockbuster,https://cards.scryfall.io/normal/front/0/0/00a28b9d-1bd2-4ca4-a1e1-4138891d6739.jpg?1598915355
"Padeem, Consul of Innovation",https://cards.scryfall.io/normal/front/0/0/00a4aef8-64fc-4e9d-adac-ef4c85d40b4a.jpg?1690016902
Nature's Lore,https://cards.scryfall.io/normal/front/0/0/00a4ffc1-7731-42d9-b970-2a8d84cba14d.jpg?1562588736
Eron the Relentless,https://cards.scryfall.io/normal/front/0/0/00a52735-fb3b-4e61-a07f-f6d1cd433a75.jpg?1562895149
Colossus of Sardia,https://cards.scryfall.io/normal/front/0/0/00a80eae-6a58-4833-80fa-2c22d531b9d1.jpg?1562542882
Krosan Verge,https://cards.scryfall.io/normal/front/0/0/00a8776a-58f2-4a42-8919-2dd255f3f577.jpg?1592711571
Monk Idealist,https://cards.scryfall.io/normal/front/0/0/00a9bcaf-47ea-406e-ac51-e68ba181214a.jpg?1562700566
Atraxa's Skitterfang // Atraxa's Skitterfang,
Mercadian Atlas,https://cards.scryfall.io/normal/front/0/0/00ad3531-399c-4897-b0ee-ad2a26445a17.jpg?1562378940
Drannith Magistrate,https://cards.scryfall.io/normal/front/0/0/00adcfec-9893-48e7-b905-158eac5497f2.jpg?1591311426
Thermokarst,https://cards.scryfall.io/normal/front/0/0/00ae906b-2c4d-48e9-9f2d-217777e22292.jpg?1562895150
Knight of the White Orchid,https://cards.scryfall.io/normal/front/0/0/00aef0cf-8b96-4120-9ef4-16203b7c6b9b.jpg?1625193133
Nomads' Assembly,https://cards.scryfall.io/normal/front/0/0/00afdd58-a6e3-490c-8ff5-3d761fcd3885.jpg?1561930387
"Ulamog, the Infinite Gyre",https://cards.scryfall.io/normal/front/0/0/00afe028-fef9-49dd-a062-085fafa8586d.jpg?1682718854
Disintegrate,https://cards.scryfall.io/normal/front/0/0/00b016d7-e7ac-4958-b21e-82324b001369.jpg?1559592814
"Ajani, the Greathearted",https://cards.scryfall.io/normal/front/0/0/00b33e71-ef08-4aeb-bca2-a2a4a43c2e0d.jpg?1579260110
Gift of Paradise,https://cards.scryfall.io/normal/front/0/0/00b361e3-8aaa-4194-8ae8-45bdb70c97bb.jpg?1608910670
Endless One,https://cards.scryfall.io/normal/front/0/0/00b3c10a-799f-4922-bb0a-44981b13203b.jpg?1690003888
"Sakiko, Mother of Summer // Sakiko, Mother of Summer",
Snake Umbra,https://cards.scryfall.io/normal/front/0/0/00b60638-bea3-4c27-9819-da5ac2be1ca1.jpg?1692935614
Telepathy,https://cards.scryfall.io/normal/front/0/0/00b65a4b-d0d9-4439-96f9-0e0dd532c824.jpg?1562231349
"Raff, Weatherlight Stalwart // Raff, Weatherlight Stalwart",
Temple of the False God,https://cards.scryfall.io/normal/front/0/0/00b8fe63-1968-4a56-958d-903f0ebf3a75.jpg?1561930388
"Nikara, Lair Scavenger",https://cards.scryfall.io/normal/front/0/0/00b9ac91-51e4-4653-ac2a-da166a894f2a.jpg?1591234210
Resurgent Belief,https://cards.scryfall.io/normal/front/0/0/00ba4527-5350-4bc9-94cd-59170009cc47.jpg?1669837022
Rescuer Sphinx,https://cards.scryfall.io/normal/front/0/0/00ba9fa2-bfd2-4dc7-b96d-d22a8886a6ae.jpg?1557576298
Verdant Outrider // Verdant Outrider,
Elvish Healer,https://cards.scryfall.io/normal/front/0/0/00bd8485-d63a-4077-a3d1-4d0f2f4d8035.jpg?1562895157
Angelic Quartermaster // Angelic Quartermaster,
Mirror Gallery,https://cards.scryfall.io/normal/front/0/0/00beba34-54cc-4a30-8424-71a1215647a6.jpg?1562875125
Tempt with Discovery,https://cards.scryfall.io/normal/front/0/0/00bfc923-4f6b-4c6f-b74f-ddf95a3459f8.jpg?1562895142
Underworld Dreams,https://cards.scryfall.io/normal/front/0/0/00bff927-0727-4ce1-918b-d32474194fd9.jpg?1562542520
Loxodon Convert,https://cards.scryfall.io/normal/front/0/0/00c050c3-4f50-4bb6-8477-6737887ca10d.jpg?1562875113
Excavating Anurid,https://cards.scryfall.io/normal/front/0/0/00c05693-d4b6-4d1c-9064-1d93bb2be8eb.jpg?1630250319
Young Wolf,https://cards.scryfall.io/normal/front/0/0/00c08222-4c57-4bd4-9ec7-d4efae8e76bb.jpg?1679615150
Grim Lavamancer,https://cards.scryfall.io/normal/front/0/0/00c1c7c9-ca58-465a-9001-05e1c7baa51a.jpg?1561756573
Ancient Bronze Dragon,https://cards.scryfall.io/normal/front/0/0/00c29e58-aafc-480c-9ad3-25a9b4bca8b5.jpg?1681000412
Ox of Agonas,https://cards.scryfall.io/normal/front/0/0/00c46d18-064e-403a-bf39-ec655d78390a.jpg?1651655875
Dread Specter,https://cards.scryfall.io/normal/front/0/0/00c48e08-9a77-4ba2-8041-90998f7e3812.jpg?1562717468
Fleshformer,https://cards.scryfall.io/normal/front/0/0/00c57090-c1fe-4100-a03c-95607074280e.jpg?1562799064
Angelic Sleuth,https://cards.scryfall.io/normal/front/0/0/00c616aa-c0bc-4b55-a259-0258ae023185.jpg?1681136254
Call the Bloodline,https://cards.scryfall.io/normal/front/0/0/00c77bdd-6e82-4330-b4e4-aa147838e365.jpg?1680112169
Needlepeak Spider,https://cards.scryfall.io/normal/front/0/0/00c7d94f-3760-4c97-b0bf-c895f4132c7f.jpg?1619397300
Tranquil Cove,https://cards.scryfall.io/normal/front/0/0/00c7fcad-7f53-479b-bbce-9d56e2507d91.jpg?1674676648
Orazca Frillback,https://cards.scryfall.io/normal/front/0/0/00c81160-192c-4077-8ed1-3643919a2025.jpg?1555040703
Search for Glory,https://cards.scryfall.io/normal/front/0/0/00c833d3-d406-4c24-a4ab-9302fc27497e.jpg?1628383142
Mist Raven,https://cards.scryfall.io/normal/front/0/0/00c8543f-5c5d-4b1a-ad96-f154f1914608.jpg?1593813089
Contagion,https://cards.scryfall.io/normal/front/0/0/00c8f94a-7690-47f5-b664-61411a32ab74.jpg?1562767761
Crystal Rod,https://cards.scryfall.io/normal/front/0/0/00c92601-11b9-4e7c-bc81-882085f3fae6.jpg?1559591942
Shadow Kin,https://cards.scryfall.io/normal/front/0/0/00ca621f-c409-4255-828b-c9957e82c06f.jpg?1637628168
Ghor-Clan Bloodscale,https://cards.scryfall.io/normal/front/0/0/00cab68b-ee26-46eb-a18b-9b42bf2d10e5.jpg?1593272312
Dark Depths,https://cards.scryfall.io/normal/front/0/0/00cb17a0-5a13-4d02-b7fb-f99531bc8ca5.jpg?1599710396
Liliana of the Dark Realms,https://cards.scryfall.io/normal/front/0/0/00cbe506-7332-4d29-9404-b7c6e1e791d8.jpg?1562825281
Gruul War Chant,https://cards.scryfall.io/normal/front/0/0/00cbf1b0-5aa5-4420-84ea-7ea777ae34a7.jpg?1576383198
Ur-Golem's Eye,https://cards.scryfall.io/normal/front/0/0/00cd61eb-a526-46db-8675-334663e0d63a.jpg?1562635124
Ghost Ship,https://cards.scryfall.io/normal/front/0/0/00cdcb50-ea5d-47d6-bb86-6ee7fbd233fc.jpg?1557431267
Lightning Elemental,https://cards.scryfall.io/normal/front/0/0/00cf2252-5ead-47df-8150-06c81dc47584.jpg?1687904817
Mindslaver,https://cards.scryfall.io/normal/front/0/0/00d03b17-75ae-40d2-8570-b219ef0dfd4a.jpg?1562813960
Instrument of the Bards,https://cards.scryfall.io/normal/front/0/0/00d078a4-281d-4550-9e09-343d6d44b625.jpg?1630011383
Harnessed Snubhorn,https://cards.scryfall.io/normal/front/0/0/00d20243-0771-4dae-b225-4379de6be35a.jpg?1684341346
Cloud Elemental,https://cards.scryfall.io/normal/front/0/0/00d20c94-0597-4444-8b8a-8f500a2bda32.jpg?1562895143
Warrior's Oath,https://cards.scryfall.io/normal/front/0/0/00d2af40-f20b-4f78-8ef5-ed33e6f0b835.jpg?1681411314
Staunch Defenders,https://cards.scryfall.io/normal/front/0/0/00d2c54f-a1f4-4015-a4f3-8cd360fa466d.jpg?1562813950
Elvish Skysweeper,https://cards.scryfall.io/normal/front/0/0/00d39d68-f4d8-46ee-ad52-1b7a57bc6321.jpg?1673302047
Tormented Angel,https://cards.scryfall.io/normal/front/0/0/00d4d751-50df-4d8f-a6d9-4e76797c429a.jpg?1562443313
Cogworker's Puzzleknot,https://cards.scryfall.io/normal/front/0/0/00d594df-c51b-4936-9af1-536dab1792ae.jpg?1576383045
Quest for the Holy Relic,https://cards.scryfall.io/normal/front/0/0/00d6b8bb-ec11-4ded-a7fc-fa4ea0bb96cc.jpg?1562609297
Urza's Power Plant,https://cards.scryfall.io/normal/front/0/0/00d705f6-4b8b-49e7-b420-5277893f14bd.jpg?1562895229
Tolarian Scholar,https://cards.scryfall.io/normal/front/0/0/00d89839-60d7-4de2-a78a-1afdcc21c053.jpg?1562730535
Lightkeeper of Emeria,https://cards.scryfall.io/normal/front/0/0/00d998ca-7e81-4302-b2c1-acd90ea2b44d.jpg?1592712808
Bloodlust Inciter,https://cards.scryfall.io/normal/front/0/0/00da134b-7115-4e8d-b257-3cc1c0e0a3e8.jpg?1597250070
Stormscale Anarch,https://cards.scryfall.io/normal/front/0/0/00dbd0ef-9888-4489-ba4a-65128308fb11.jpg?1593273270
Drifting Shade,https://cards.scryfall.io/normal/front/0/0/00dcb25e-764b-47d6-bec4-225aaace77b0.jpg?1562630489
Angel of Glory's Rise,https://cards.scryfall.io/normal/front/0/0/00e27348-54c7-4b48-bd04-884938c84728.jpg?1562895169
Fiery Hellhound,https://cards.scryfall.io/normal/front/0/0/00e2db9a-d62e-4300-a9e6-a7665fcf2ef7.jpg?1562448816
Goblin Chariot,https://cards.scryfall.io/normal/front/0/0/00e3d7fc-0a31-4119-bac1-5ddc1b0aafe5.jpg?1675829843
Cloudform,https://cards.scryfall.io/normal/front/0/0/00e3ff89-9901-48ba-900c-5778cdd1b112.jpg?1592710534
Luxury Suite,https://cards.scryfall.io/normal/front/0/0/00e40c64-58fa-421e-9d01-93b0642f7d8b.jpg?1604195651
Goblin Warchief,https://cards.scryfall.io/normal/front/0/0/00e4415d-1c71-41bc-84f2-2eee6367c49b.jpg?1562540218
Song of the Dryads,https://cards.scryfall.io/normal/front/0/0/00e58486-07a5-4a2d-8563-22c7f14c0a6e.jpg?1599766061
Gorger Wurm,https://cards.scryfall.io/normal/front/0/0/00e5a9be-bfb2-466b-b0fe-3b24694e9f84.jpg?1562639363
Cut of the Profits,https://cards.scryfall.io/normal/front/0/0/00e76749-cc11-401e-926f-f4286aab1ea9.jpg?1681135865
Ghostly Prison,https://cards.scryfall.io/normal/front/0/0/00e7e279-c11b-4978-b75e-9912d08590d2.jpg?1675905681
"Lathiel, the Bounteous Dawn",https://cards.scryfall.io/normal/front/0/0/00e84208-b622-424d-b9b7-2f093e75c593.jpg?1682202237
Goblin Lore,https://cards.scryfall.io/normal/front/0/0/00e990aa-5124-4e9d-ab4e-178bcda12abd.jpg?1562542893
Lava Serpent,https://cards.scryfall.io/normal/front/0/0/00ebd57f-7f7c-41b0-aa56-511c1816bc14.jpg?1591227280
Aethertorch Renegade,https://cards.scryfall.io/normal/front/0/0/00eef803-6eea-4e2f-ba13-219e4b66b006.jpg?1605328025
Skarrg Guildmage,https://cards.scryfall.io/normal/front/0/0/00f206c0-a8a7-4ca0-b88f-4736c3dac588.jpg?1561813759
"Gríma, Saruman's Footman",https://cards.scryfall.io/normal/front/0/0/00f40514-d37d-423f-aa0c-1875300f43a8.jpg?1686964236
Sliver,https://cards.scryfall.io/normal/front/0/0/00f50b09-3253-46a5-8639-5bc90c84b8e1.jpg?1689612301
Petals of Insight,https://cards.scryfall.io/normal/front/0/0/00f59a16-45a8-4b52-a8df-ea96abafd8ff.jpg?1562757072
Opportunity,https://cards.scryfall.io/normal/front/0/0/00f6934f-2dd1-4715-9b7c-3ec59e8d083e.jpg?1562895246
Foster,https://cards.scryfall.io/normal/front/0/0/00f86a0b-0f46-4ce1-bbeb-7f46881e1627.jpg?1562895188
Faerie Noble,https://cards.scryfall.io/normal/front/0/0/00f8931e-6402-483c-a9e8-63ee344c36a7.jpg?1562587028
Temple of Epiphany,https://cards.scryfall.io/normal/front/0/0/00f8ec3c-d2cb-477c-a7e8-ff497df646d6.jpg?1592517860
Solemn Simulacrum,https://cards.scryfall.io/normal/front/0/0/00f9955f-a522-47bf-b064-92dd21a76b18.jpg?1562133717
Canker Abomination,https://cards.scryfall.io/normal/front/0/0/00fac2e0-b65e-4b84-9d7e-2a9b2ddfe970.jpg?1562895194
"Jin-Gitaxias, Core Augur",https://cards.scryfall.io/normal/front/0/0/00fbe0b5-bf75-41ca-b0ba-1bb2a99defd6.jpg?1682484802
Truga Jungle,https://cards.scryfall.io/normal/front/0/0/00fc97d3-d8e4-4234-a6da-7b17316fa9ac.jpg?1547434372
Relentless Assault,https://cards.scryfall.io/normal/front/0/0/00fde52c-c764-433f-af24-fbb54504b243.jpg?1562841194
Steel Squirrel,https://cards.scryfall.io/normal/front/0/0/00feacac-9496-44bf-ad58-0fd5f3b5675a.jpg?1562895196
Arcane Encyclopedia,https://cards.scryfall.io/normal/front/0/0/00ff4cb8-a0e0-4527-a77d-03394065ffe0.jpg?1674137703
Dissipate,https://cards.scryfall.io/normal/front/0/0/00ff9f72-b6da-426b-8f27-77aa79e7b75a.jpg?1562895201
Taiga,https://cards.scryfall.io/normal/front/0/1/01006833-6007-4c16-9ebb-20d31c60a57a.jpg?1559592223
Air Servant,https://cards.scryfall.io/normal/front/0/1/01007d7f-e29b-49d5-bc60-44b2fb77ed3d.jpg?1562895202
Parallel Lives,https://cards.scryfall.io/normal/front/0/1/01033dae-fec1-41f2-b7f2-cc6a43331790.jpg?1562825348
Smite the Monstrous,https://cards.scryfall.io/normal/front/0/1/0103f3b1-88c2-4cbf-a67c-49420f92970f.jpg?1562825351
Jungle Shrine,https://cards.scryfall.io/normal/front/0/1/0103f44e-cde0-4a53-85fd-a5a7c09e2511.jpg?1684198532
Hour of Eternity,https://cards.scryfall.io/normal/front/0/1/01040ed3-4f64-4e47-8f80-3d3a339004f7.jpg?1605100111
Sword of the Animist,https://cards.scryfall.io/normal/front/0/1/01048220-cef3-47ee-8d68-d01d324ad8af.jpg?1690001904
"Ghalta, Primal Hunger",https://cards.scryfall.io/normal/front/0/1/0104b5b3-9376-4ad7-9a77-3e564e9c42e6.jpg?1555040636
Living Lightning,https://cards.scryfall.io/normal/front/0/1/0104b9b6-7727-45e9-931f-28f7facf8692.jpg?1673147860
Temple of the Dragon Queen,https://cards.scryfall.io/normal/front/0/1/01054cee-3105-4e80-9ded-0ae57db5c159.jpg?1627777768
Dromad Purebred,https://cards.scryfall.io/normal/front/0/1/0106caf1-2201-4661-96a5-56af02963fa6.jpg?1598913635
Mutiny,https://cards.scryfall.io/normal/front/0/1/010711a0-5e95-4a8c-816f-e314f2a909ef.jpg?1555040455
Vedalken Ghoul,https://cards.scryfall.io/normal/front/0/1/01072149-fe5e-4139-b3b2-3810fd220c8e.jpg?1562639369
"Jolrael, Empress of Beasts",https://cards.scryfall.io/normal/front/0/1/01084157-60e5-4693-bbec-be60b0b4e04f.jpg?1562770883
"A-Teferi, Time Raveler",https://cards.scryfall.io/normal/front/0/1/01091bfd-e9b8-4a9b-89a9-56da625a5d18.jpg?1681151251
Fleshgrafter,https://cards.scryfall.io/normal/front/0/1/01095217-bc33-4d71-bf10-2ead9f8ebd25.jpg?1562875113
"Kyler, Sigardian Emissary",https://cards.scryfall.io/normal/front/0/1/0109fdca-75e3-4511-bd59-8721ed1fc8b8.jpg?1641685089
Malfegor,https://cards.scryfall.io/normal/front/0/1/010a4b07-c2d5-433e-9898-6e148104e9e0.jpg?1562845263
Intangible Virtue,https://cards.scryfall.io/normal/front/0/1/010bd0f4-994c-4793-99b3-f64f6f87fe67.jpg?1580013709
Dingus Egg,https://cards.scryfall.io/normal/front/0/1/010d1107-a18c-4e25-86c7-8e09cba72a12.jpg?1562588737
Brass's Bounty,https://cards.scryfall.io/normal/front/0/1/010d1d16-4219-4445-b25b-6d133a4c469b.jpg?1620734657
Martyr of Sands,https://cards.scryfall.io/normal/front/0/1/010d4a6b-af72-4d44-a25f-dce8e12da727.jpg?1547515682
Monster Territory,https://cards.scryfall.io/normal/front/0/1/010f8016-1f62-4628-aac6-9108015374b0.jpg?1681610882
Faerie,https://cards.scryfall.io/normal/front/0/1/010ffef8-22ce-4d8f-80f0-6749f63ec4c2.jpg?1682210912
Verduran Enchantress,https://cards.scryfall.io/normal/front/0/1/01114884-50d2-434e-905f-20dad4b8dfbd.jpg?1675829984
Propaganda,https://cards.scryfall.io/normal/front/0/1/01115986-1963-45c6-b706-2faee6c71e8f.jpg?1573508165
Granite Gargoyle,https://cards.scryfall.io/normal/front/0/1/01116585-a8c7-4619-b0a6-fcfe78fdaf3c.jpg?1587931000
Kelpie Guide,https://cards.scryfall.io/normal/front/0/1/0112ebfb-55ad-401c-9dc5-ffd829f5b5bf.jpg?1624590206
Flickerform,https://cards.scryfall.io/normal/front/0/1/0113159a-f971-460a-b9fc-42530484c852.jpg?1562895204
Twiddle,https://cards.scryfall.io/normal/front/0/1/01134695-4764-4705-8f50-26213147ce82.jpg?1557431501
Food,https://cards.scryfall.io/normal/front/0/1/01136e91-1ad3-4e01-8f7e-2718c3a9da27.jpg?1675456902
Earwig Squad,https://cards.scryfall.io/normal/front/0/1/0116416b-ed95-4fa2-abc5-446de5c3106b.jpg?1562876483
Thought Monitor,https://cards.scryfall.io/normal/front/0/1/01179c70-a87a-46aa-a95d-3269889e87ff.jpg?1673300375
Bloodtithe Harvester,https://cards.scryfall.io/normal/front/0/1/01182501-2b50-4b87-835a-fea3c5e6e330.jpg?1645055210
Chandra's Incinerator,https://cards.scryfall.io/normal/front/0/1/0118733f-ddea-4527-9acd-24a006b49aa4.jpg?1596311751
Mordor,https://cards.scryfall.io/normal/front/0/1/01188af8-e827-4225-9675-6dc429a522bb.jpg?1687415855
Mudslide,https://cards.scryfall.io/normal/front/0/1/01199046-ea98-4249-85a2-6258195c2be5.jpg?1562867377
Sylvan Tutor,https://cards.scryfall.io/normal/front/0/1/011a086d-f832-4e07-939b-cb453425dda8.jpg?1592712036
Mizzium Tank,https://cards.scryfall.io/normal/front/0/1/011a7e74-e54a-4b31-8aff-83b1387d21b0.jpg?1557640396
Surgehacker Mech,https://cards.scryfall.io/normal/front/0/1/011b19cb-441f-4572-8806-ac6f74621381.jpg?1675617067
Time Elemental,https://cards.scryfall.io/normal/front/0/1/011b1e44-776a-44b9-a976-777e49ae628e.jpg?1562588739
Vengeance,https://cards.scryfall.io/normal/front/0/1/011b9836-fee4-4e83-add7-5e13cb1275d6.jpg?1562231350
Buried Ruin,https://cards.scryfall.io/normal/front/0/1/011bc5b7-c4d5-4c4c-af0d-aa0853d63f3a.jpg?1601081136
Windfall,https://cards.scryfall.io/normal/front/0/1/011beb9f-0780-4b38-81ac-f1a9a0970303.jpg?1562271994
Wrathful Red Dragon,https://cards.scryfall.io/normal/front/0/1/011c2566-7b86-4000-bf84-3319dc58d715.jpg?1681000372
"Mangara, the Diplomat",https://cards.scryfall.io/normal/front/0/1/011cfa46-6827-4418-881b-686eb34e06ce.jpg?1615018828
Zombie Master,https://cards.scryfall.io/normal/front/0/1/011d7fe2-4dc1-47a5-b875-636744fa9909.jpg?1557431967
"Alena, Kessig Trapper",https://cards.scryfall.io/normal/front/0/1/011dc183-eb83-4c66-9604-63d9ecf33705.jpg?1612487729
Beast Attack,https://cards.scryfall.io/normal/front/0/1/011f805f-3ebb-4748-a5de-8a10b5f47dcd.jpg?1592761768
Hopeful Initiate,https://cards.scryfall.io/normal/front/0/1/011f9ce7-2b11-4fdb-80ff-e01cc3173edb.jpg?1681394836
Zuran Orb,https://cards.scryfall.io/normal/front/0/1/01203ef7-dc4b-4b3e-8991-c2db656a4445.jpg?1559592556
Armored Pegasus,https://cards.scryfall.io/normal/front/0/1/012049f8-0936-49ed-948d-0d34af28550f.jpg?1562052320
Vindictive Lich,https://cards.scryfall.io/normal/front/0/1/0120b644-477d-4297-b94f-56120a384bc2.jpg?1689997556
Kjeldoran Elite Guard,https://cards.scryfall.io/normal/front/0/1/0121644b-9d5e-4f0e-bc39-6532028f7480.jpg?1562867379
Might Sliver,https://cards.scryfall.io/normal/front/0/1/0122c2d9-7d4b-41a7-b39d-21b52e76e94e.jpg?1562384009
Pillage,https://cards.scryfall.io/normal/front/0/1/01230f9e-9d35-47a5-bd96-2cf584b439e3.jpg?1562636666
Neverwinter Dryad,https://cards.scryfall.io/normal/front/0/1/01234d4c-ff3d-40a8-8404-9790d3ee3620.jpg?1627712053
Shenanigans,https://cards.scryfall.io/normal/front/0/1/0123a56a-04e5-4fb3-aaae-c8b9193be17b.jpg?1573512573
Nephalia,https://cards.scryfall.io/normal/front/0/1/012506cb-9a4e-433b-b7db-6d2af95f6725.jpg?1547434401
Old-Growth Troll,https://cards.scryfall.io/normal/front/0/1/0125863c-9f23-4985-b7ee-c53039819ee6.jpg?1681079727
Personal Incarnation,https://cards.scryfall.io/normal/front/0/1/0126db58-cd4c-476c-8c7a-b60f94bf2250.jpg?1559591928
Graven Cairns,https://cards.scryfall.io/normal/front/0/1/0127d42f-bf40-48f4-a3a0-1a1c4039f432.jpg?1599710528
Fiery Confluence,https://cards.scryfall.io/normal/front/0/1/01299fc5-6143-47ab-a63d-f3f1fe21de10.jpg?1690001060
Goblin Offensive,https://cards.scryfall.io/normal/front/0/1/012a37ff-55f3-4943-b401-dc7a7cc22dae.jpg?1562484310
